OBJECTID,Id,gridcode,ShapeLongi,ShapeLatit,Shape_Leng,Shape_Area,Longitude,Latitude
429,617315,46914332,-146.673914,60.20144789,14816,13719616,-146.673914,60.20144789
431,617317,22901168,-146.5406773,60.19408971,14816,13719616,-146.5406773,60.19408971
432,617318,79140744,-146.4740816,60.19036111,14816,13719616,-146.4740816,60.19036111
433,617319,73523344,-146.407501,60.18659951,14816,13719616,-146.407501,60.18659951
434,617320,56326304,-146.3409357,60.18280492,14816,13719616,-146.3409357,60.18280492
435,617321,74002960,-146.2743859,60.17897736,14816,13719616,-146.2743859,60.17897736
436,617322,27871224,-146.2078517,60.17511684,14816,13719616,-146.2078517,60.17511684
437,617323,8167901,-146.1413331,60.17122336,14816,13719616,-146.1413331,60.17122336
438,617324,87717544,-146.0748305,60.16729694,14816,13719616,-146.0748305,60.16729694
439,617325,13922156,-146.0083438,60.1633376,14816,13719616,-146.0083438,60.1633376
440,617326,34176028,-145.9418731,60.15934534,14816,13719616,-145.9418731,60.15934534
441,617327,68598968,-145.8754187,60.15532018,14816,13719616,-145.8754187,60.15532018
442,617328,83142112,-145.8089807,60.15126212,14816,13719616,-145.8089807,60.15126212
443,617329,83760688,-145.7425591,60.14717118,14816,13719616,-145.7425591,60.14717118
444,617330,39064840,-145.6761541,60.14304737,14816,13719616,-145.6761541,60.14304737
445,617331,92266848,-145.6097659,60.13889071,14816,13719616,-145.6097659,60.13889071
446,617332,89506368,-145.5433945,60.13470121,14816,13719616,-145.5433945,60.13470121
447,617333,1026980,-145.4770401,60.13047887,14816,13719616,-145.4770401,60.13047887
448,617334,4078875,-145.4107028,60.12622371,14816,13719616,-145.4107028,60.12622371
449,617335,11443214,-145.3443827,60.12193575,14816,13719616,-145.3443827,60.12193575
450,617336,53757304,-145.27808,60.11761499,14816,13719616,-145.27808,60.11761499
451,617337,87614832,-145.2117948,60.11326146,14816,13719616,-145.2117948,60.11326146
452,617338,73989280,-145.1455272,60.10887515,14816,13719616,-145.1455272,60.10887515
453,617339,67670976,-145.0792773,60.1044561,14816,13719616,-145.0792773,60.1044561
454,617340,45144684,-145.0130452,60.1000043,14816,13719616,-145.0130452,60.1000043
455,617341,97316520,-144.9468312,60.09551977,14816,13719616,-144.9468312,60.09551977
456,617342,95727624,-144.8806353,60.09100252,14816,13719616,-144.8806353,60.09100252
457,617343,57206464,-144.8144575,60.08645258,14816,13719616,-144.8144575,60.08645258
458,617344,12121609,-144.7482982,60.08186994,14816,13719616,-144.7482982,60.08186994
459,617345,75266776,-144.6821573,60.07725463,14816,13719616,-144.6821573,60.07725463
460,617346,17216738,-144.616035,60.07260666,14816,13719616,-144.616035,60.07260666
461,617347,24148602,-144.5499315,60.06792604,14816,13719616,-144.5499315,60.06792604
462,617348,51377052,-144.4838468,60.06321279,14816,13719616,-144.4838468,60.06321279
463,617349,38818232,-144.4229283,60.05807133,15634.58213,11580865.73,-144.417781,60.05846692
465,617359,75976600,-143.7549145,60.00382298,12788.80542,8929512.87,-143.7581939,60.0092172
466,617360,85870336,-143.6922408,60.00403952,14633.92193,13663445.32,-143.6923449,60.00411344
467,617361,16626771,-143.6265163,59.99897724,14816,13719616,-143.6265163,59.99897724
468,617362,95194336,-143.5607082,59.9938086,14816,13719616,-143.5607082,59.9938086
469,617363,1722689,-143.4949208,59.98860755,14816,13719616,-143.4949208,59.98860755
470,617364,20951242,-143.4291542,59.9833741,14816,13719616,-143.4291542,59.9833741
471,617365,50532240,-143.3634085,59.97810826,14816,13719616,-143.3634085,59.97810826
472,617366,67221536,-143.2976839,59.97281005,14816,13719616,-143.2976839,59.97281005
473,617367,42472660,-143.2319803,59.96747948,14816,13719616,-143.2319803,59.96747948
474,617368,64520712,-143.166298,59.96211657,14816,13719616,-143.166298,59.96211657
475,617369,88528880,-143.1006371,59.95672134,14816,13719616,-143.1006371,59.95672134
476,617370,74544392,-143.0349977,59.9512938,14816,13719616,-143.0349977,59.9512938
477,617371,49702540,-142.9693799,59.94583396,14816,13719616,-142.9693799,59.94583396
478,617372,74288048,-142.9037839,59.94034184,14816,13719616,-142.9037839,59.94034184
479,617373,17768276,-142.8382097,59.93481747,14816,13719616,-142.8382097,59.93481747
480,617374,25042316,-142.7726574,59.92926085,14816,13719616,-142.7726574,59.92926085
481,617375,50024324,-142.7071273,59.92367199,14816,13719616,-142.7071273,59.92367199
482,617376,35250236,-142.6416193,59.91805093,14816,13719616,-142.6416193,59.91805093
483,617377,30159866,-142.5761336,59.91239766,14816,13719616,-142.5761336,59.91239766
484,617378,93936968,-142.5106704,59.90671222,14816,13719616,-142.5106704,59.90671222
485,617379,28422924,-142.4452297,59.9009946,14816,13719616,-142.4452297,59.9009946
486,617380,87172832,-142.3798117,59.89524484,14816,13719616,-142.3798117,59.89524484
487,617381,25421974,-142.3144165,59.88946295,14816,13719616,-142.3144165,59.88946295
488,617382,22009988,-142.2490441,59.88364895,14816,13719616,-142.2490441,59.88364894
489,617383,82819720,-142.1836948,59.87780284,14816,13719616,-142.1836948,59.87780284
490,617384,95029040,-142.1183685,59.87192465,14816,13719616,-142.1183685,59.87192465
491,617385,90370368,-142.0530655,59.8660144,14816,13719616,-142.0530655,59.8660144
492,617386,42412900,-141.9877859,59.86007209,14816,13719616,-141.9877859,59.86007209
493,617387,69253528,-141.9225297,59.85409776,14816,13719616,-141.9225297,59.85409776
494,617388,2500229,-141.8572971,59.84809141,14816,13719616,-141.8572971,59.84809141
495,617389,26205980,-141.7920881,59.84205307,14816,13719616,-141.7920881,59.84205307
496,617390,8670761,-141.726903,59.83598274,14816,13719616,-141.726903,59.83598274
497,617391,7406804,-141.6617418,59.82988045,14816,13719616,-141.6617418,59.82988045
498,617392,28932318,-141.5966046,59.82374622,14816,13719616,-141.5966046,59.82374622
501,617395,28980394,-141.4013383,59.80515202,14816,13719616,-141.4013383,59.80515202
502,617396,90998088,-141.3362983,59.79889018,14816,13719616,-141.3362983,59.79889018
503,617397,44890512,-141.2712829,59.79259649,14816,13719616,-141.2712829,59.79259649
504,617398,13622461,-141.2062922,59.78627095,14816,13719616,-141.2062922,59.78627095
505,617399,18878612,-141.1413263,59.77991359,14816,13719616,-141.1413263,59.77991359
506,617400,94316056,-141.0770124,59.77324946,14498.48736,13432522.24,-141.0763854,59.77352443
507,617401,22383228,-141.0149227,59.76373279,13205.18044,10576102.83,-141.0114694,59.76710348
515,617412,55630760,-140.2979352,59.68691785,12529.16549,7363425.032,-140.2990765,59.69438046
516,617413,77381560,-140.2339601,59.68715241,14352.5342,13384860.62,-140.2344692,59.68757952
517,617414,46226196,-140.1698884,59.68074703,14816,13719616,-140.1698884,59.68074703
518,617415,54333144,-140.1053342,59.67388303,14816,13719616,-140.1053342,59.67388303
519,617416,17437912,-140.0408065,59.66698751,14816,13719616,-140.0408065,59.66698751
520,617417,30254772,-139.9763056,59.66006051,14816,13719616,-139.9763056,59.66006051
521,617418,20338298,-139.9118316,59.65310204,14816,13719616,-139.9118316,59.65310204
522,617419,86023960,-139.8473845,59.64611212,14816,13719616,-139.8473845,59.64611212
524,617421,6124339,-139.7024776,59.63026993,27013.99565,12221007.95,-139.7185716,59.63203802
528,618652,90111984,-147.0746696,60.18629216,13737.56982,9749374.994,-147.0809518,60.18979039
529,618653,82933408,-147.0143053,60.18632961,14816,13719616,-147.0143053,60.18632961
530,618654,981583,-146.9476729,60.18283578,14816,13719616,-146.9476729,60.18283578
531,618655,9998451,-146.8810548,60.17930891,14816,13719616,-146.8810548,60.17930891
532,618656,22899664,-146.814451,60.175749,14816,13719616,-146.814451,60.175749
533,618657,55017040,-146.7478618,60.17215608,14816,13719616,-146.7478618,60.17215608
534,618658,92083768,-146.6812871,60.16853015,14816,13719616,-146.6812872,60.16853015
535,618659,45236548,-146.6147273,60.16487122,14816,13719616,-146.6147273,60.16487122
536,618660,15485954,-146.5481824,60.1611793,14816,13719616,-146.5481824,60.1611793
537,618661,97206496,-146.4816524,60.1574544,14816,13719616,-146.4816524,60.1574544
538,618662,81801432,-146.4151376,60.15369654,14816,13719616,-146.4151377,60.15369654
539,618663,88382384,-146.3486382,60.14990573,14816,13719616,-146.3486382,60.14990573
540,618664,99395904,-146.2821541,60.14608197,14816,13719616,-146.2821541,60.14608197
541,618665,46232972,-146.2156855,60.14222528,14816,13719616,-146.2156855,60.14222528
542,618666,14727163,-146.1492326,60.13833567,14816,13719616,-146.1492326,60.13833567
543,618667,27537224,-146.0827955,60.13441316,14816,13719616,-146.0827955,60.13441316
544,618668,77777976,-146.0163744,60.13045775,14816,13719616,-146.0163744,60.13045774
545,618669,38250832,-145.9499692,60.12646945,14816,13719616,-145.9499692,60.12646945
546,618670,39656752,-145.8835803,60.12244828,14816,13719616,-145.8835803,60.12244828
547,618671,85029056,-145.8172076,60.11839424,14816,13719616,-145.8172076,60.11839424
548,618672,79443576,-145.7508514,60.11430736,14816,13719616,-145.7508514,60.11430736
549,618673,8057598,-145.6845117,60.11018765,14816,13719616,-145.6845117,60.11018765
550,618674,97994368,-145.6181887,60.1060351,14816,13719616,-145.6181887,60.1060351
551,618675,13944362,-145.5518825,60.10184975,14816,13719616,-145.5518825,60.10184975
552,618676,74384520,-145.4855932,60.09763159,14816,13719616,-145.4855932,60.09763159
553,618677,687736,-145.419321,60.09338065,14816,13719616,-145.419321,60.09338065
554,618678,4212057,-145.353066,60.08909693,14816,13719616,-145.353066,60.08909693
555,618679,84807768,-145.2868282,60.08478045,14816,13719616,-145.2868282,60.08478045
556,618680,42123760,-145.2206079,60.08043123,14816,13719616,-145.2206079,60.08043123
557,618681,606233,-145.1544052,60.07604926,14816,13719616,-145.1544052,60.07604926
558,618682,66891224,-145.0882201,60.07163457,14816,13719616,-145.0882201,60.07163457
559,618683,5671107,-145.0220529,60.06718717,14816,13719616,-145.0220529,60.06718717
560,618684,10490693,-144.9559036,60.06270707,14816,13719616,-144.9559036,60.06270707
561,618685,95176096,-144.8897723,60.05819429,14816,13719616,-144.8897723,60.05819429
562,618686,79595312,-144.8236592,60.05364884,14816,13719616,-144.8236592,60.05364884
563,618687,72947560,-144.7575644,60.04907073,14816,13719616,-144.7575644,60.04907073
564,618688,93222096,-144.691488,60.04445997,14816,13719616,-144.691488,60.04445997
565,618689,31644458,-144.6254302,60.03981659,14816,13719616,-144.6254302,60.03981659
566,618690,71681952,-144.559391,60.03514058,14816,13719616,-144.559391,60.03514058
567,618691,43175712,-144.4933707,60.03043198,14816,13719616,-144.4933707,60.03043198
568,618692,38138464,-144.4274403,60.02567241,14880.92205,13692446.17,-144.4273692,60.02569078
572,618697,27276614,-144.0977398,59.99507212,12004.39272,8374905.309,-144.0976499,60.00149645
573,618698,43230608,-144.0313203,59.9934432,13495.67052,11136751.79,-144.0317645,59.99656001
574,618699,88304192,-143.9692717,59.98849004,13809.04317,10794445.66,-143.9658989,59.99159109
575,618700,19230322,-143.9026521,59.97815525,13765.66374,7911403.438,-143.9000531,59.98658968
576,618701,6072097,-143.8322724,59.98006624,14052.97278,12382504,-143.8342274,59.98155582
577,618702,46963740,-143.7684217,59.9764895,14816,13719616,-143.7684217,59.9764895
578,618703,10459646,-143.7026364,59.97139076,14816,13719616,-143.7026364,59.97139076
579,618704,7452523,-143.6368713,59.9662596,14816,13719616,-143.6368713,59.9662596
580,618705,12580594,-143.5711268,59.96109603,14816,13719616,-143.5711268,59.96109603
581,618706,62017644,-143.5054029,59.95590008,14816,13719616,-143.5054029,59.95590008
582,618707,82993216,-143.4396997,59.95067176,14816,13719616,-143.4396997,59.95067176
583,618708,89817520,-143.3740173,59.94541108,14816,13719616,-143.3740173,59.94541108
584,618709,59092776,-143.3083559,59.94011806,14816,13719616,-143.3083559,59.94011806
585,618710,78215648,-143.2427156,59.93479271,14816,13719616,-143.2427156,59.93479271
586,618711,89484008,-143.1770965,59.92943505,14816,13719616,-143.1770965,59.92943505
587,618712,21057338,-143.1114987,59.9240451,14816,13719616,-143.1114987,59.9240451
588,618713,11249068,-143.0459223,59.91862287,14816,13719616,-143.0459223,59.91862286
589,618714,9464455,-142.9803675,59.91316837,14816,13719616,-142.9803675,59.91316837
590,618715,7888106,-142.9148343,59.90768162,14816,13719616,-142.9148343,59.90768162
591,618716,10902866,-142.8493229,59.90216264,14816,13719616,-142.8493229,59.90216264
592,618717,56132744,-142.7838335,59.89661144,14816,13719616,-142.7838335,59.89661144
593,618718,53429548,-142.718366,59.89102805,14816,13719616,-142.718366,59.89102805
594,618719,56834900,-142.6529207,59.88541247,14816,13719616,-142.6529207,59.88541247
595,618720,4934555,-142.5874976,59.87976472,14816,13719616,-142.5874976,59.87976472
598,618723,81681344,-142.391363,59.86262862,14816,13719616,-142.391363,59.86262862
599,618724,72245664,-142.3260301,59.85685236,14816,13719616,-142.3260301,59.85685236
600,618725,87884896,-142.26072,59.85104401,14816,13719616,-142.26072,59.85104401
601,618726,99112448,-142.1954328,59.84520359,14816,13719616,-142.1954328,59.84520359
602,618727,31011220,-142.1301687,59.83933112,14816,13719616,-142.1301687,59.83933112
603,618728,6391039,-142.0649277,59.83342661,14816,13719616,-142.0649277,59.83342661
604,618729,6440182,-141.9997101,59.82749009,14816,13719616,-141.9997101,59.82749008
605,618730,98311368,-141.9345158,59.82152156,14816,13719616,-141.9345158,59.82152155
606,618731,92970952,-141.869345,59.81552104,14816,13719616,-141.869345,59.81552104
607,618732,88893112,-141.8041978,59.80948856,14816,13719616,-141.8041978,59.80948855
608,618733,32451256,-141.7390744,59.80342412,14816,13719616,-141.7390744,59.80342412
609,618734,40934404,-141.6739748,59.79732775,14816,13719616,-141.6739748,59.79732775
610,618735,89510976,-141.6088992,59.79119946,14816,13719616,-141.6088992,59.79119946
611,618736,17177028,-141.5438477,59.78503928,14816,13719616,-141.5438477,59.78503928
612,618737,98748528,-141.4788203,59.77884721,14816,13719616,-141.4788203,59.77884721
613,618738,51539272,-141.4138172,59.77262328,14816,13719616,-141.4138172,59.77262327
614,618739,96094456,-141.3488385,59.7663675,14816,13719616,-141.3488385,59.76636749
615,618740,87111296,-141.2838843,59.76007989,14816,13719616,-141.2838843,59.76007989
616,618741,92578712,-141.2189547,59.75376047,14816,13719616,-141.2189547,59.75376047
617,618742,23413624,-141.1540499,59.74740925,14816,13719616,-141.1540499,59.74740925
618,618743,70533568,-141.0891699,59.74102626,14816,13719616,-141.0891699,59.74102626
619,618744,31408962,-141.0243149,59.73461152,14816,13719616,-141.0243149,59.73461152
620,618745,19721818,-140.9594849,59.72816503,14816,13719616,-140.9594849,59.72816503
621,618746,15204692,-140.895407,59.72131295,14635.30635,13342512.12,-140.8946801,59.72168682
622,618747,41648960,-140.8297765,59.71447004,14477.97157,13149645.54,-140.8299006,59.71517691
623,618748,45573820,-140.7657958,59.70793088,14537.43302,13088776.15,-140.7651464,59.70863531
624,618749,69905336,-140.7012034,59.70069172,14234.37473,12540101.15,-140.7004178,59.70206205
625,618750,76478376,-140.6352837,59.69462705,14569.9269,13057932.45,-140.6357147,59.69545714
626,618751,12629217,-140.5710374,59.6888206,14816,13719616,-140.5710374,59.6888206
627,618752,22381254,-140.5063858,59.68215245,14816,13719616,-140.5063858,59.68215245
628,618753,4938446,-140.4417602,59.6754527,14816,13719616,-140.4417602,59.6754527
629,618754,9818851,-140.3771607,59.66872138,14816,13719616,-140.3771607,59.66872138
630,618755,62813920,-140.3125872,59.66195851,14816,13719616,-140.3125872,59.66195851
632,618757,79634672,-140.1835192,59.64833818,14816,13719616,-140.1835192,59.64833818
633,618758,83618440,-140.1190248,59.64148075,14816,13719616,-140.1190248,59.64148075
634,618759,79950880,-140.054557,59.63459185,14816,13719616,-140.054557,59.63459185
635,618760,2578124,-139.9901158,59.62767149,14816,13719616,-139.9901158,59.62767148
636,618761,80591568,-139.9257014,59.62071968,14816,13719616,-139.9257014,59.62071968
637,618762,83338384,-139.8613139,59.61373646,14816,13719616,-139.8613139,59.61373646
638,618763,43914188,-139.7988883,59.60785237,15661.57881,12702043.24,-139.7969533,59.60672183
639,618764,87241288,-139.7263587,59.59989184,49634.39282,7672886.414,-139.7326199,59.59967582
640,618765,38999308,-139.6683136,59.59259845,24246.41657,9372365.558,-139.6683136,59.59259844
643,619994,17783044,-147.14936,60.15750311,13506.91315,10622580.23,-147.1545087,60.16027517
