OBJECTID,Id,gridcode,ShapeLon,ShapeLat,MeanSediment,ARDEMdepth,Depth,Shape_Length,Shape_Area,Lon,Lat
1507,716283,437970,-172.6236386,56.51790076,301.144043,287.7529297,,14565.66537,11015466.18,-172.6265141,56.52070861
1508,716284,55937664,-172.5685683,56.52988538,277.7687073,290.3040771,,14791.5961,13718639.96,-172.5685709,56.52988618
1509,716285,86650176,-172.5105988,56.53903581,420.9212341,452.8796082,,14816,13719616,-172.5105988,56.53903581
1510,716286,77791824,-172.4525977,56.54815746,627.7741699,609.0001831,,14816,13719616,-172.4525977,56.54815746
1511,716287,849489,-172.3945676,56.55725113,690.9879761,709.744873,,14816,13719616,-172.3945676,56.55725113
1512,716288,73069720,-172.3365087,56.56631678,615.7521973,743.331665,,14816,13719616,-172.3365087,56.56631678
1513,716289,44463248,-172.2784211,56.57535441,417.0367737,575.3052368,,14816,13719616,-172.2784211,56.57535441
1514,716290,771225,-172.2203047,56.58436399,271.7061462,377.0568542,,14816,13719616,-172.2203047,56.58436399
1515,716291,37389332,-172.1678155,56.58752655,178.9977264,161.0001526,,12914.94796,7965320.604,-172.1621597,56.59334549
1516,716292,64986764,-172.1182744,56.58468926,166.5767059,179.2986908,,3503.321704,422541.9263,-172.1039861,56.60229891
1517,717622,6180985,-172.8088929,56.44250534,1032.309082,1181,,2781.37426,317171.1572,-172.8411373,56.45184057
1518,717623,16846732,-172.7783056,56.46045898,798.2641602,1054.923584,,14330.88697,11378901.74,-172.7833571,56.46112201
1519,717624,73949072,-172.7255477,56.47037561,629.3060303,766.472229,,14816,13719616,-172.7255477,56.47037561
1520,717625,57740556,-172.667709,56.47960133,514.4113159,524.8311157,,14816,13719616,-172.667709,56.47960133
1521,717626,32256830,-172.6098413,56.48879915,495.3062439,395.803009,,14816,13719616,-172.6098413,56.48879915
1522,717627,74285880,-172.5519445,56.49796907,452.9289856,403.0808716,,14816,13719616,-172.5519445,56.49796907
1523,717628,54221688,-172.4940188,56.50711106,674.4602051,753.9910278,,14816,13719616,-172.4940188,56.50711106
1524,717629,17075112,-172.43742,56.51723697,833.6709595,1082.502319,,15541.96181,12675832.07,-172.4360642,56.51622509
1525,717630,57856552,-172.3780807,56.52531115,872.1209106,974.9970093,,14816,13719616,-172.3780807,56.52531115
1526,717631,14224605,-172.3200684,56.53436922,814.7110596,867.3568115,,14816,13719616,-172.3200684,56.53436922
1527,717632,67460776,-172.2620275,56.54339928,699.1486816,845.9782715,,14816,13719616,-172.2620275,56.54339928
1528,717633,77148128,-172.2039579,56.55240131,505.0397644,421.0001221,,14816,13719616,-172.2039579,56.55240131
1529,717634,38221868,-172.1458597,56.5613753,288.9144287,305.1001587,,14816,13719616,-172.1458597,56.5613753
1530,717635,74863488,-172.0885679,56.56896395,198.0161285,196.707489,,14100.57497,12642875.28,-172.0877331,56.57032121
1531,717636,13804273,-172.0300481,56.57196066,170.4152222,155.0760193,,11740.50948,7580284.67,-172.029578,56.57923903
1532,717637,10324115,-171.9852056,56.57241347,145.2943573,137.1001587,,4701.433206,990925.9176,-171.9713945,56.58812874
1533,718965,26503334,-172.8092838,56.43198821,1118.68811,1222.391602,,5119.469896,1762160.831,-172.8243093,56.41995839
1534,718966,5518333,-172.7776979,56.43980274,1191.661133,1111.910767,,9591.775625,3566602.689,-172.766575,56.42923211
1535,718967,36120324,-172.7015463,56.44010718,799.8058472,931.000061,,15328.42448,9829064.685,-172.7088116,56.438478
1536,718968,63931088,-172.6510191,56.44769604,889.7444458,738.8671875,,14816,13719616,-172.6510191,56.44769604
1537,718969,12153321,-172.5931976,56.45688621,777.4356689,607.102478,,14816,13719616,-172.5931976,56.45688621
1538,718970,33147892,-172.5411715,56.46881106,1290.682861,1082.048218,,13511.63605,10178429.96,-172.5353471,56.46604848
1539,718971,29166552,-172.4896096,56.4847593,816.6240234,1219.871216,,9839.485937,3963898.276,-172.4774677,56.47518284
1540,718972,8951320,-172.4059861,56.48150653,1014.104981,1421.139771,,14295.3551,6790970.735,-172.4195595,56.48428926
1541,718973,99339224,-172.3674139,56.49733431,1021.872559,1241.410156,,14243.60474,9447904.298,-172.3616225,56.49336774
1542,718974,62044060,-172.3031618,56.50262216,990.7075195,1071.289795,,15113.71574,13444755.03,-172.3036568,56.50241824
1543,718975,1963277,-172.2456625,56.51144075,959.102478,985.1898804,,14816,13719616,-172.2456625,56.51144075
1544,718976,38712828,-172.1876397,56.52043525,810.2404175,931.0001221,,14816,13719616,-172.1876397,56.52043525
1545,718977,63139028,-172.1295883,56.52940172,637.6642456,670.9998779,,14816,13719616,-172.1295883,56.52940172
1546,718978,19646434,-172.0715085,56.53834014,461.4590149,670.999939,,14816,13719616,-172.0715085,56.53834014
1547,718979,38803676,-172.0134003,56.54725049,223.3410645,392.8788147,,14816,13719616,-172.0134003,56.54725049
1548,718980,12991345,-171.9594373,56.55339594,159.8826752,142.1000061,,13350.29517,10790490.06,-171.9552639,56.55613275
1549,718981,88020136,-171.918213,56.54517177,151.0827179,147.9364319,,446.266131,4179.115896,-171.8970992,56.5649869
1550,720310,48746896,-172.6868081,56.41776684,950.1883545,983,,8230.693573,3870857.121,-172.6921047,56.40657687
1551,720311,46479680,-172.640652,56.4248978,1146.592285,913.5265503,,10459.94234,5649470.319,-172.6343583,56.41578724
1552,720312,57055664,-172.5827388,56.43478115,953.7131348,1073.915039,,9723.262153,5056475.111,-172.5765829,56.42496976
1553,720313,44913000,-172.5515068,56.44400638,1427.722046,1201.307129,,2333.420555,232974.5464,-172.5187786,56.4341244
1554,720314,86070264,-172.4445485,56.44942599,1744.983887,1689.924683,,5675.12958,1469741.547,-172.4609455,56.44325115
1555,720315,66208760,-172.4251149,56.46107254,1476.712769,1563.576904,,8296.071859,2375371.058,-172.4030836,56.45234998
1556,720316,23934550,-172.3247443,56.46005301,1185.182617,1005.650757,,9861.055624,4161587.82,-172.3451931,56.46142089
1557,720317,7301952,-172.2872739,56.47046383,1044.892334,1074.922119,,14816,13719616,-172.2872739,56.47046383
1558,720318,68122232,-172.2293261,56.47947881,1084.568115,1038.252319,,14816,13719616,-172.2293261,56.47947881
1559,720319,19182242,-172.1713499,56.48846579,1092.743286,1089.140381,,14816,13719616,-172.1713499,56.48846579
1560,720320,59466028,-172.1133453,56.49742477,995.8010864,1014.467957,,14816,13719616,-172.1133453,56.49742477
1561,720321,41712980,-172.0553122,56.50635571,723.3696899,769.6304932,,14816,13719616,-172.0553122,56.50635571
1562,720322,49389464,-171.9972509,56.5152586,419.1106567,626.999939,,14816,13719616,-171.9972509,56.5152586
1563,720323,24681564,-171.9391614,56.52413342,212.2051086,315.6118469,,14816,13719616,-171.9391614,56.52413342
1564,720324,35278548,-171.8962502,56.52367456,174.8744354,155.2155304,,10071.06331,3322709.615,-171.8810438,56.53298015
1565,721659,260000,-172.3189048,56.42969045,1072.60791,977.3161621,,12502.09415,9166626.582,-172.3287922,56.42947059
1566,721660,3528663,-172.2709195,56.438506,918.2877808,973.350769,,14816,13719616,-172.2709195,56.438506
1567,721661,24413946,-172.2130962,56.44753906,1149.692017,1081.527466,,14696.14955,13688871.41,-172.2130182,56.44751346
1568,721662,20851044,-172.1592283,56.45968153,1518.249146,1245.804565,,13474.40361,10465545.59,-172.1550886,56.45649294
1569,721663,21623806,-172.0960423,56.46991807,1287.122315,1306.636353,,14027.87328,9865421.803,-172.0971306,56.46544443
1570,721664,79750928,-172.0391443,56.47436791,1240.555054,1429.717407,,14816,13719616,-172.0391443,56.47436791
1571,721665,80078664,-171.9811298,56.48326335,719.9240723,904.9970703,,14816,13719616,-171.9811298,56.48326335
1572,721666,34902532,-171.9230871,56.49213075,404.0446167,359.1338501,,14816,13719616,-171.9230871,56.49213075
1573,721667,21014600,-171.8707127,56.49839819,210.6579895,257.000061,,13674.76659,10333039.73,-171.8650164,56.50097007
1574,721668,91721976,-171.8243615,56.49121141,197.5965424,218.5977631,,2313.067736,167790.2661,-171.8069177,56.50978131
1575,723002,74595328,-172.3098524,56.4029783,1302.940796,1191.203491,,12270.68369,8247889.065,-172.3124199,56.39751686
1576,723004,17462926,-172.2133754,56.42364144,1087.476929,1124.961182,,13300.22294,11552804.64,-172.1967388,56.41554469
1577,723006,68476496,-172.0618444,56.45188369,1603.489868,1685.170654,,9478.083998,3519538.589,-172.0809442,56.43346071
1578,723007,83992072,-172.0199446,56.44893,1441.245117,1719.306641,,1823.4339,141855.5418,-172.0230046,56.44237674
1579,723003,50653864,-172.2576704,56.40855993,1145.880493,1076.677246,,12305.59333,7881403.202,-172.2545935,56.40654474
1580,723008,79130520,-171.9649455,56.4513543,1188.091309,1597.029297,,14606.81128,13655753.13,-171.9650368,56.45126476
1581,723009,88427200,-171.9070409,56.46012474,620.4443359,573.0001221,,14816,13719616,-171.9070409,56.46012474
1582,723010,64086688,-171.8490171,56.46895667,319.7260437,478.0000305,,14816,13719616,-171.8490171,56.46895667
1583,723011,91709184,-171.791154,56.47710543,217.9762115,265.0001831,,14548.4848,13209308.94,-171.7909653,56.47776054
1584,723012,8587463,-171.7322139,56.48517134,192.9266663,315.5504456,,14267.57467,12550258.77,-171.7328856,56.48653631
1585,723013,43189664,-171.67523,56.49231851,174.1306763,368.022583,,13384.49209,11276184.65,-171.6747781,56.49528398
1586,723014,4736745,-171.6225536,56.49355412,167.3481445,388.775177,,9893.49195,4410402.478,-171.6166429,56.50400352
1587,724351,91391184,-171.9406281,56.42675402,1681.919922,1767.213013,,11466.71261,6032596.638,-171.9489719,56.4192628
1588,724352,86633840,-171.8908631,56.42828643,1087.457764,1387.000122,,14553.97158,13596412.28,-171.8910227,56.42811539
1589,724353,3399387,-171.8330457,56.43693995,807.2823486,802.8186646,,14816,13719616,-171.8330457,56.43693995
1590,724354,79266776,-171.7750408,56.44573645,814.6335449,687.3341675,,14816,13719616,-171.7750408,56.44573645
1591,724355,53862760,-171.7195823,56.45631193,594.3251343,710.7894287,,14166.66535,11858456.48,-171.717008,56.45450489
1592,724356,54914508,-171.6580338,56.46438322,265.8380432,642.1727295,,14244.96344,12812222.24,-171.6589476,56.46324524
1593,724357,80010160,-171.6009091,56.47190887,327.2750549,496.8711548,,14666.19664,13685472.79,-171.6008594,56.47195748
1594,724358,8737578,-171.543427,56.47641528,240.4305878,289.9412231,,13181.86488,10190550.72,-171.5427437,56.48064159
1595,724359,76382472,-171.4896004,56.47800352,205.4216156,205.2788544,,9504.817593,3943005.899,-171.4846005,56.48929756
1596,725695,36314400,-171.8682633,56.41041378,1456.954102,1997.000122,,7409.827093,1955256.705,-171.8750325,56.3961027
1597,725698,2457516,-171.7345569,56.4332017,1238.166138,1177.011841,,10627.78275,6240128.297,-171.7011582,56.42247017
1598,725696,44821912,-171.8193824,56.41384267,1445.200806,1629,,10131.14976,5294547.837,-171.8171022,56.40491989
1599,725697,97382248,-171.7685381,56.42228002,1064.487671,1267.039551,,1750.974693,127674.1192,-171.759144,56.41370906
1600,725699,16730700,-171.6272103,56.43392178,580.1060181,1050.998413,,10970.60751,6100956.953,-171.6431447,56.43120321
1601,725700,57232288,-171.5851367,56.43991905,875.6534424,854.6130981,,14739.50998,13706769.24,-171.5851036,56.43990817
1602,725701,17264144,-171.5275578,56.44994085,812.6376953,669.1824951,,14869.24988,12554726.25,-171.5270349,56.44858502
1603,725702,91195144,-171.4689716,56.45720215,271.949585,245.1134949,,14692.18502,13697558.47,-171.4689389,56.45723374
1604,725703,84196352,-171.4203413,56.4587073,174.1974182,180.217041,,11395.88994,5983367.57,-171.4108154,56.46585431
1605,727042,90592896,-171.6132291,56.41130712,930.8355103,1191.97229,,6044.644133,2145674.831,-171.6273694,56.3991579
1606,727043,81150904,-171.5860192,56.41758829,1112.358154,1161.095825,,8931.51276,2762361.6,-171.5693752,56.40785558
1607,727044,42728252,-171.4909671,56.43635394,639.8010864,572.704834,,553.1848722,12516.6434,-171.5113536,56.41652518
1608,727045,8128721,-171.4469074,56.42683326,454.8934937,476.9226074,,14461.11806,10414134.01,-171.4533046,56.42516667
1609,727046,28155958,-171.396678,56.43319969,205.506012,215.2896729,,14270.89788,12937403.52,-171.3952283,56.43378003
1610,728388,58045356,-171.4357821,56.39266188,991.7759399,899.2943726,,4051.101172,585897.1842,-171.4376977,56.39309635
1611,728389,42817436,-171.3811924,56.40184878,253.9603424,385.7984924,,14142.04149,12886089.77,-171.3796685,56.40170252
1612,728387,26276854,-171.4648514,56.37739573,1440.246338,1124.993774,,14330.29391,13059112.72,-171.4956997,56.38446208
1613,729730,6805061,-171.4604496,56.36742507,1391.323853,1144.94751,,3617.761722,597216.2401,-171.480073,56.35239572
1614,729731,31800756,-171.4213543,56.36132787,984.7062378,411.499939,,14802.14283,13307296.77,-171.422118,56.36102278
1615,729732,7609765,-171.3714814,56.36926795,169.7179718,292.6413879,,13184.58565,10342599.75,-171.3641358,56.36962177
1616,731073,77513632,-171.4359087,56.31663028,1202.093262,1193.740723,,6989.685885,1141480.585,-171.4644736,56.32032608
1617,731074,10590317,-171.4064778,56.32892155,500.2897949,610.0001221,,14727.86445,13685586.9,-171.4065655,56.32894596
1618,731075,35725296,-171.3607132,56.33632304,152.572525,435.3695374,,11922.78549,8090873.46,-171.3486302,56.33753778
1619,732416,59684408,-171.4279623,56.28994996,1176.695923,1121.777832,,9537.061759,4010528.936,-171.4489014,56.28825318
1620,732417,75028248,-171.3910401,56.29686589,777.3339844,536.1975098,,14816,13719616,-171.3910401,56.29686589
1621,732418,85309624,-171.3485825,56.30382267,186.454071,254.9999695,,11025.17682,6517719.16,-171.3331517,56.30545054
1622,733759,19656672,-171.4153218,56.25848198,690.796936,776.87677,,10182.14922,5232495.42,-171.4333563,56.25617701
1623,733760,41067444,-171.3755417,56.26478255,399.3488464,362.3556824,,14816,13719616,-171.3755417,56.26478255
1624,733761,44888208,-171.3257459,56.26957186,217.6794739,223.000061,,13562.85852,8678125.639,-171.3177002,56.27336007
1625,733762,29954132,-171.2783668,56.26301217,214.4858093,250.1616974,,1621.47527,100326.011,-171.2598317,56.28190954
1626,735102,38748908,-171.3995351,56.22752727,783.6773682,916.9925537,,9905.519332,4844940.825,-171.4178382,56.22409757
1627,735103,23246650,-171.3600703,56.23269596,650.8163452,870.6972046,,14816,13719616,-171.3600703,56.23269596
1628,735104,48773668,-171.3022755,56.24126635,498.3089294,644.3568726,,14816,13719616,-171.3022755,56.24126635
1629,735105,36706532,-171.2451436,56.24765682,375.4712524,583.7416992,,14118.54185,11966718.77,-171.2444539,56.24980871
1630,735106,20968888,-171.1843789,56.25625879,241.1100616,533.0001221,,13813.66939,11752484.29,-171.1866055,56.25832302
1631,735107,84658832,-171.1297538,56.26390272,172.4789429,140.6011505,,13265.16549,11278124.6,-171.1287304,56.26680927
1632,735108,44234248,-171.0843821,56.26106371,172.2767334,152.6001892,,6831.104257,1517786.696,-171.0708287,56.27526743
1633,736445,90179360,-171.384553,56.20690457,1204.210083,1274.625366,,4240.024102,851664.0983,-171.4023471,56.19201484
1634,736446,5467000,-171.3456337,56.20713654,1330.03064,1433.008057,,11706.95357,8260128.226,-171.3446258,56.20060611
1635,736447,33818280,-171.2874993,56.21274867,1323.04834,1828.906738,,13259.68889,10748661.46,-171.2868777,56.20916938
1636,736448,898677,-171.2294334,56.2190429,1050.37207,1171.281738,,14171.51667,12606589.87,-171.2291028,56.21770464
1637,736449,18782444,-171.1712552,56.22663189,1333.781128,1402.191406,,14651.64458,13386572.28,-171.1713012,56.22621188
1638,736450,63050244,-171.113473,56.23469107,706.0108032,537.0001221,,14816,13719616,-171.113473,56.23469107
1639,736451,43975560,-171.0559168,56.24274379,430.1065674,566.0068359,,14500.82645,13422373.43,-171.0556182,56.2431422
1640,736452,94698056,-171.0003413,56.24672928,170.5678864,269.0001526,,12517.44434,9348529.53,-170.997737,56.25156525
1641,736453,7568665,-170.9607949,56.24107167,148.6006775,285.6721497,,1092.145301,41127.89188,-170.9398293,56.2599602
1642,737792,94590560,-171.1384574,56.21283916,1312.959351,1962,,2030.362664,130832.083,-171.1560235,56.19409752
1643,737793,62724512,-171.100493,56.21476611,1043.361328,1197.437622,,8973.066225,3521994.148,-171.0982421,56.20256967
1644,737794,35862864,-171.0464676,56.22378706,1167.741455,1281.532349,,15867.08016,6761669.494,-171.0404343,56.21101377
1645,737795,51144976,-170.9826,56.21942982,335.7553406,1037.709717,,14816,13719616,-170.9826,56.21942982
1646,737796,46763288,-170.9424821,56.2206807,150.1315002,613.7896118,,9793.838745,3588910.045,-170.9247393,56.22781779
1647,739138,78966056,-170.9674893,56.18729121,713.0761108,918.9782104,,11942.02805,8223506.535,-170.9674893,56.18729121
1648,739137,59303360,-171.0134314,56.179351,926.8607788,1378.231323,,14816,13719616,-171.0252767,56.17888215
1649,739139,10705682,-170.9121898,56.19334787,153.7340546,357.6091309,,13723.78615,11587108.11,-170.9096756,56.1956722
1650,739140,5701474,-170.8541648,56.19181565,140.0831909,131.6807404,,9693.839778,3511527.042,-170.8518357,56.20402512
1651,739141,66274244,-170.8136119,56.19317076,134.2998962,131.4056396,,1126.206268,53521.12294,-170.7939696,56.21234994
1652,740480,57541440,-171.0039697,56.14962642,1668.276733,1752.827271,,12404.29473,9523336.154,-171.0101455,56.14674732
1653,740481,89297744,-170.9524049,56.1551494,968.8498535,1074.999878,,14816,13719616,-170.9524049,56.1551494
1654,740482,65004032,-170.8946381,56.16352344,331.4211731,532.4530029,,14816,13719616,-170.8946381,56.16352344
1655,740483,78767208,-170.8368451,56.17186942,155.7682037,215.6595612,,14816,13719616,-170.8368451,56.17186942
1656,740484,53085136,-170.7839039,56.17550673,142.0823822,146.3330383,,12913.86728,9076629.183,-170.779026,56.18018733
1657,740485,44959040,-170.7426619,56.16899415,146.6074524,131.3202515,,514.3143715,7327.811386,-170.721181,56.18847714
1658,741823,36779220,-170.9762289,56.13218778,1379.245361,1429.408325,,2377.357081,255223.6121,-170.9950406,56.11460929
1659,741824,9364418,-170.9355002,56.13158867,1425.173218,1311.008057,,11684.32868,6371400.589,-170.9373467,56.12300441
1660,741825,97516024,-170.8792349,56.13173127,1023.449463,1381.479981,,14408.89026,13441329.94,-170.8796267,56.13137151
1661,741826,89993168,-170.8218806,56.13971057,365.5526733,448.999939,,14816,13719616,-170.8218806,56.13971057
