"X","Y","area_km2"
494.8877060125,6545.70537979373,342.9904
512.860922727471,6550.3760724769,342.9904
530.834785809034,6555.04688515999,342.9904
548.809401578515,6559.71793827031,342.9904
566.784876712182,6564.38935123498,342.9904
584.761318251582,6569.06124248936,342.9904
602.738833613516,6573.73372948562,342.9904
620.717530599638,6578.40692870146,342.9904
638.697517405672,6583.08095564904,342.9904
656.678902630247,6587.75592488397,342.9904
674.661795283325,6592.43195001444,342.9904
692.646304794228,6597.10914371051,342.9904
710.632541019255,6601.78761771345,342.9904
728.620614248878,6606.46748284515,342.9904
746.610635214531,6611.14884901762,342.9904
764.602715094958,6615.83182524257,342.9904
782.596965522138,6620.51651964096,342.9904
798.18954900622,6624.92237147836,253.609166481037
305.630818917798,6479.37327935623,137.060982486574
319.887682845521,6481.12102450207,342.9904
337.858200012335,6485.79902471831,342.9904
355.828414099303,6490.47574398998,342.9904
373.798428600236,6495.15131315275,342.9904
391.76834723376,6499.82586197461,342.9904
409.73827395631,6504.49951916181,342.9904
427.708312974894,6509.17241236498,342.9904
445.678568759622,6513.84466818558,342.9904
463.649146055974,6518.51641218245,342.9904
481.620149896815,6523.18776887869,342.9904
499.591685614132,6527.85886176869,342.9904
517.563858850468,6532.5298133254,342.9904
535.536775570074,6537.20074500777,342.9904
553.51054206974,6541.87177726841,342.9904
571.485264989299,6546.5430295614,342.9904
589.461051321808,6551.2146203503,342.9904
607.438008423382,6555.88666711629,342.9904
625.41624402267,6560.55928636653,342.9904
643.395866229982,6565.23259364254,342.9904
661.376983546044,6569.90670352883,342.9904
679.359704870366,6574.58172966159,342.9904
697.344139509257,6579.25778473745,342.9904
715.330397183417,6583.93498052241,342.9904
733.318588035164,6588.61342786081,342.9904
751.308822635251,6593.29323668432,342.9904
769.301211989289,6597.97451602106,342.9904
787.295867543769,6602.65737400472,342.9904
804.373147964029,6606.05824483973,284.43254798645
823.923869338444,6606.59661009728,139.013733327951
842.122645546266,6609.53909597342,74.4342907306819
859.093410326302,6612.94986837674,34.4773653869855
871.530396698013,6615.19591725773,0.6159703626488
312.733915928746,6461.66008947913,88.1757774227944
324.607722288383,6463.26344661287,342.9904
342.576137990709,6467.9430614456,342.9904
360.544346388315,6472.62125532429,342.9904
378.512451052372,6477.29815905576,342.9904
396.480555770167,6481.97390238409,342.9904
414.448764557768,6486.64861399619,342.9904
432.41718167249,6491.32242152771,342.9904
450.385911625138,6495.99545156911,342.9904
468.355059192003,6500.66782967198,342.9904
486.324729426614,6505.3396803555,342.9904
504.295027671239,6510.01112711324,342.9904
522.26605956809,6514.68229241993,342.9904
540.23793107027,6519.35329773871,342.9904
558.210748452408,6524.02426352828,342.9904
